idTweet,fullText
1.48E+18,"@radiolacalle @LassoGuillermo Cuando empecé a leer la pregunta pensé que se iba a referir a Andrés Arauz, pero después recordé que ustedes pertenecen a los ROBOLUCIONARIOS"
1.48E+18,"@AndresVergara Era peor que regalar 1000 dólares (Arauz), estos préstamos subsidiados de una u otra forma Reactiva la economía. Bien por @LassoGuillermo"
1.48E+18,"@radiolacalle @LassoGuillermo ¡Qué indignante! ¡Qué te han hecho país! Si lo normal en revolución es que cobren sin trabajar, como lo hizo el Lelo, perdón el intachable Andrés Arauz. Mejor calle, calle, Radio La Calle."
1.48E+18,@twittendencia @PerfilesOpinion @LassoGuillermo La misma escuestsdora que dijo que Andrés Arauz ganaba en una vuelta? 🐑
1.48E+18,@twittendencia @LassoGuillermo @PerfilesOpinion Encuestas para difamar les parece mejor las malas acciones de Arauz quien siempre a robado al país. Guillermo Lasso sube así lo veré @lassoguillermo @Polificcion @4pelagatos4 https://t.co/xk7KNfIYRp
1.48E+18,@Datoworld En serio? Podemos darle credibilidad a esa patética encuestadora que no quería vender a Arauz como ganador? La realidad es evidente se hizo con el fin de atacar a @LassoGuillermo @MetroEcuador
1.48E+18,@BNPeriodismo Guillermo Lasso sube porque tiene gente que lo apoya Arauz compra a la gente está encuentra tiene malos propósitos @juanflores18 @ABorreroVega  @lassoguillermo
1.48E+18,"@twittendencia @LassoGuillermo @PerfilesOpinion Se sienten desesperados por desinformar están, para mí es mucho mejor tener a @lassoguillermo que a un estafador como Arauz Guillermo lasso sube porque así lo queremos @diegoordonezg @DonosoEcuador"
1.48E+18,"@mandradele @LeninArtieda @Xapime @EcuavisaInforma @CarlosVerareal Perfiles de opinión fue la misma que nos quizo hacer creer que Arauz sería presidente, un corrupto relacionado con lavado de dinero, Guillermo Lasso Sube y eso no sabemos. @LassoGuillermo"
1.48E+18,"@gponceleiva @LassoGuillermo @DonosoEcuador @LassoGuillermo Obviamente estos resultados están maquillados por el pincel correistas, como creen que daban Ganador al lelo de Arauz, Guillermo Lasso Sube por mérito propio.Pregunten en este instante a 10 personas diferentes y saquen conclusiones? @larepublica_ec"
1.48E+18,"@vanegascortazar @Literario26 Sigo convencida 100% q hice lo correcto votando por @ecuarauz y nunca me he arrepentido, mucho más viendo el resultado d cómo siguen destruyendo al Ecuador los neoliberales en complicidad d los q votaron por @LassoGuillermo .
Si Arauz se postula d nuevo puede contar con mi voto."
1.48E+18,Y ahora.....quiero ver a los que votaron por Arauz- Yaku hacer cola primeritos para los créditos más baratos de toda la historia ecuatoriana. En fin la hipotenusa https://t.co/oixlZO25WB
1.48E+18,"@Ecce_H @ronaldcordova @XimenaGarzon11 @LassoGuillermo Aprende a redactar, todo Andrés es estupido, ya no es culpa de ti si no de tus padres, ejemplo, Andrés Verá, Andrés Arauz, Andrés que das en el sexo al revés"
1.48E+18,"@Ecce_H @ronaldcordova @XimenaGarzon11 @LassoGuillermo Para lelo vos, Arauz y Lasso"
1.48E+18,@relicheandres @LassoGuillermo @PerfilesOpinion Ya ya y alguien le cree a Perfiles de Opinión que decían que Araúz ganaba? 😂
1.48E+18,@ecuainm_oficial @FaustoJarrinT @PerfilesOpinion @LassoGuillermo Los mismos payasos que decían que Arauz barría en la primera vuelta... https://t.co/jVGLJeiX99
1.48E+18,@twittendencia @LassoGuillermo @PerfilesOpinion Los mismos que decían que Arauz ganaba en una solo vuelta... https://t.co/5fvu8rNwoV
1.48E+18,@nestorcamposoni @MoniPalaciosZ @LassoGuillermo Arauz no es bachiller 🤫 🤡
1.48E+18,"Un 👼cómo muchos otros, la corrupción incontrolable. 
Varela debió renunciar por respeto al país y a esa institución tan desprestigiada. Arauz otro General con antecedentes.  @PoliciaEcuador @MinGobiernoEc 
@Presidencia_Ec
@LassoGuillermo 
Mal estamos. https://t.co/pqcRLgSSnW"
1.48E+18,@OrlandoPerezEC @LassoGuillermo @PerfilesOpinion PERFIL DE OPINIÓN...?? 😂😂 la misma que daba ganador a pendejo de arauz...!!! no lograrás desinformar ya nadie te cree..!!
1.48E+18,"@BNPeriodismo Nika BN desesperado por desinformar, sus fuentes ecuantadoras nuevas correatas!! Jajja yo si he visto q ha fallado pero aun así es muchísimo mejor tener a @LassoGuillermo de presidente que aún arauz q lo único q hizo involucrados en el lavado de dinero caso Saad!! LavanderíaSucre"
1.48E+18,"@OrlandoPerezEC @LassoGuillermo @PerfilesOpinion Enciestas del  mismo babiso que decía que Arauz ganaba en primera vuelta. A veces no se que creer, son cojudos o les hacen los cojudos. https://t.co/thRaNeoeX0"
1.48E+18,"@contrastestv_ec @PerfilesOpinion @LassoGuillermo 🤣🤣🤣.... Perfiles de Opinión, de la señora Recalde (correista), dijo que Arauz ganaba en primera vuelta. A esa encuestadora NO le cree nadie."
1.48E+18,@nestorcamposoni @MoniPalaciosZ @LassoGuillermo Arauz no gobierna jajajjajaja alucina bien duro este veterano..
1.48E+18,@EcuadorPlay @PerfilesOpinion @LassoGuillermo La misma encuestadora q daba por ganador al Lerdo Arauz?
1.48E+18,@ecuainm_oficial @PerfilesOpinion @LassoGuillermo Seguro les fueron a preguntar a los que dijeron que Arauz sería presidente .. el presidente Lasso va muy bien y a generado confianza dentro y fuera del país !!
1.48E+18,@alexismoncayo @PerfilesOpinion @LassoGuillermo La misma @PerfilesOpinion que dijo que Arauz arrasaba en segunda vuelta?
1.48E+18,"@nestorcamposoni @MoniPalaciosZ @LassoGuillermo No hay políticas de Arauz. El inepto que gobierna se llama Guillermo Lasso y su combo, el gobierno del encuentro de evasores."
1.48E+18,"@LuisLaraParedes @LassoGuillermo Con Arauz, ya estaríamos en el cementerio, con la donación de vacunas de Argentina, y bien escondido el caso Sucre"
1.48E+18,"@CIzquierdas @Soylapaw @LassoGuillermo @MLAlcivar @ABorreroVega @XimenaGarzon11 Y que regrese el lelo del arauz
Estas loco
Andas en drogas"
1.48E+18,"@LassoGuillermo Presidente, por favor descorreizar es el clamor del pais, en uno de los debates con Arauz ud le dijo blandiendo unos papeles, q hasta esa fecha habían ~70mil correistas en la función publica. Como no es fácil botarlos, separelos de los cargos importantes, compre las renuncias etc"
1.48E+18,"@Edwin20milla3 @ecuarauz @LassoGuillermo Recuerde que Arauz defendió al CNE corrupto en el fraude contra Yaku, por eso es que ni cara tuvo de joder que le hicieron fraude, porque solo cuando les conviene joden los correistas, de otra manera siempre apoyan a los corruptos"
1.48E+18,"@SonadoryReal36 @luisjupiter10 @KVerdezoto17 @LassoGuillermo Y no importa cuando le insulten y le envidien, JAMÁS, lee bien, JAMÁS, ni tú, ni tu ""presidente"" le van a llegar ni a los talones, ni a Arauz, menos a Correa! ENVIDIOSOS perdedores! Traguen su odio, y ojalá se int0xiqu3n!"
1.48E+18,"@fromequator @CarlosVerareal @LassoGuillermo De hecho no, la dolarización no es logro de Lasso. Lo que si hizo es no volvernos al Sucre como Arauz quería hacer. Con estos de izquierda en el poder y la habilidad de imprimir moneda... sólo hay que ver a Venezuela y Argentina. No es algo que quisiera vivir en carne propia"
1.48E+18,"@Edwin20milla3 @ecuarauz @LassoGuillermo No creo, Arauz cayó en las encuestas desde un par de semanas antes de las elecciones, el día de quiebre fue cuando pactó con Vargas y perdió mucho voto desicivo en Quito."
1.48E+18,"@EfrainCamacho13 @Edwin20milla3 @ecuarauz @LassoGuillermo Sabemos todos que hubo fraude, pero que se ganaba reclamando?, a estas alturas a Arauz lo hubieran sacado, porque la prensa, fiscalia, corte constitucional,  todo en contra.
Lo mejor era dejar que el evasor sea presidente y de una vez eliminarlo de las próximas lid electorales"
1.48E+18,"@Edwin20milla3 @ecuarauz @LassoGuillermo Deja de llorar 😢
Pará qué quieres un inútil y bago como arauz serás tu igual gilipollas"
1.48E+18,@Edwin20milla3 @ecuarauz @LassoGuillermo Ni en tus sueños..... Seria muy vergonzoso  tipo como Arauz de presidente. Hablas p.....
1.48E+18,"El sindicalista del CUT Richard Gómez fue asesor de Jorge Glas; Tiene secuestrado a los empleados activos y jubilados de las 11 Unid de Negocios de @CNEL_EP. 

Ojo señor Presidente @LassoGuillermo, Gómez esta formado un partido político a costa de engaños y proterbos intereses."
1.47E+18,"Grupo sobre la Detención Arbitraria de @ONU_es pide urgente liberación de @JorgeGlas Urge al Gobierno de @LassoGuillermo tomar acciones inmediatas para resguardar su seguridad y bienestar incluyendo la liberación anticipada. @MashiRafael @Pontifex_es 

https://t.co/xoqoP2uE5z https://t.co/H9oB785Y0S"
1.48E+18,@RaulMoncayo10 @LassoGuillermo Glas a cantar como Pavarotti.
1.48E+18,"@MarcoAnibal Guillermo Lasso, además de ingnorante e inepto, es corrupto, igual que la silla de rueda embarrada de excremento (Lenin Moreno)"
1.48E+18,@KleinerZambrano @forajida57 La rata Lenin Moreno G.=Guillermo Lasso M.
1.48E+18,"@oburneo40 @VejarAlexandra Ese cura maquiavélico, confirma el aforismo; ""Correísta, defiende a Correista...""
¿El gobierno?, tapándolo todo, que; de Lenín Moreno a Guillermo Lasso, cambió el membrete.
Tomando en cuenta que la Constitución mamotreto, ELIMINÓ LA AUTONOMÍA UNIVERSITARIA, y el Lasso, durmiendo"
1.48E+18,"@omarmaluk 1 Lenin Moreno
2 Guillermo Lasso
3 Billetevicencio
4 Ordóñez
5 Guadalupe Llori"
1.48E+18,"@jacvvader @LassoGuillermo Lasso viene gobernando desde 2017, es responsable de lo que ha ocurrido desde hace más de 4 años; Moreno y Lasso tenían que reaccionar inmediatamente después del primer socavón, pero se aferraron ciegamente a su doctrina de que había que reducir el gasto público."
1.48E+18,Cómo puedes evitar pensar que cogobernaron @LassoGuillermo es @Lenin si están pasando las mismas cosas y hablan la misma basura creo que debería el actual cambie a su director de discurso su opinión estimado y gran presidente @MashiRafael
1.48E+18,"Ecuatorianos que debemos apoyar para llevar adelante un gran y verdadero cambio: 

@LassoGuillermo 
@VillaFernando_ 
@DianaSalazarM2 

Nos falta valuartes en 

Poder judicial
Contraloría 

Para completar el círculo virtuoso y tratar de acabar con la corrupción"
1.48E+18,"@Fernando1159 @diegooquendo @LassoGuillermo Mi hija se formó en negocios internacionales, habla 5 idiomas, conoce y trabajó en turismo, ahora sector floricola, comercio exterior. Algún día tendrá una oportunidad?No porque no tengo ni una puta palanca, no soy prensa, no soy gobierno. Solo padre que nos sacamos la madre"
1.48E+18,"@LassoGuillermo Señor presidente ahora su máxima misión es la seguridad del país. El analfabetismo, el hambre y la delincuencia crecen sin parar."
1.48E+18,Los hpts que se reían de las carreteras de @MashiRafael ahora los quiero ver como empiezan a llorar POR LA FALTA DE MANTENIMIENTO DE LAS MISMAS. Gracias a quién?.. Al inútil de @Lenin y al improvisado de @LassoGuillermo mismo gobierno diferentes mamarrachos.
1.48E+18,@LassoGuillermo @MinGobiernoEc Los hechos hablan por sí solos presidente @LassoGuillermo y sabemos que su palabra va acompañada de realidades que permiten la reactivacion económica del Ecuador #CréditoDeLasOportunidades #JuntosCumplimos @diegoordonezg
1.48E+18,@InclusionEc Ecuador confía en @LassoGuillermo sabemos que el guiará a nuestro país a la reactivación económica #JuntosCumplimos @Polificcion #CreditoDeLasOportunidades @EcuavisaInforma
1.48E+18,"@JoseLuisRiveraN @Frankmen593 @miltonperezsh @LassoGuillermo Así es, 600 periodistas de todo el mundo señalan a Lasso como evasor, comete perjurio en su declaración patrimonial y a algunitos les parece que es gracioso."
1.48E+18,"@CanalRTU @LeonidasIzaSal1 @LassoGuillermo El Sr.Presidente , vive en  su burbuja de $20,00 y va evolucionado hace poco $ el ""xcedente "" del sueldo básico $25 hay que ahorralos , se nota que conoce los precios de primera necesidad.Dedicado a entregar a las SECTAS ECONOMICAS masonicosCriollos&amp;externos."
1.48E+18,@LassoGuillermo Buenas noticias serán cuando te vayas de la presidencia por tus Pandora.
1.48E+18,@LassoGuillermo @Polificcion @BancoCentral_Ec Pues no se nota
1.48E+18,"@CJudicaturaEc @Presidencia_Ec @LassoGuillermo @CIDH @CorteIDH @ONU_derechos @Declaracion @StateDept @USembassyEC @CNNEE @dw_espanol @elmundoes @BancoPichincha @EcuadorTV Mas MALDAD!
Después de ROBARME!
@BancoPichincha ME TUVO 16 AÑOS CENTRAL RIESGO ???
Seguí 2do Juicio DAÑOS!
Sacan OTRA!
""GRAN SENTENCIA""
Mil Usd, Por C/AÑO Que Banco me DESTRUYO!
Al Final @CorteNacional Mejoran Algo ??
11/2013 @produbancoec HURTO $ 980.
Mire Oficios y Sentencia👇2 https://t.co/nLgVffgDOZ"
1.48E+18,"@RaGecuador Lo q pasa es q como no ven un hospital o un colegio construido, piensan q no se hace nada. Pero no entienden d política o economía. No saben q para hacer arreglos d la casa o comprar 1 carro primero se debe conseguir ingresos y sanear deudas.  Y eso está haciendo @LassoGuillermo"
1.48E+18,"Primera parte del video 

Prohibido olvidar el latrocineo 
Debe investigar @LassoGuillermo https://t.co/kdGuEbUKrD"
1.48E+18,"@omarmaluk @LassoGuillermo si ya con esto no se convense que es una inepta...que preside usted, realmente."
1.48E+18,"Señora @piedadcordoba Ud dice que soy “un hijo de puta”, le recuerdo que mi apellido es Villavicencio. Mientras Ud profiere graves amenazas en mi contra, yo exhibo documentos que confirman su relación con #AlexSaab Atender @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol https://t.co/d6caJ5MYDA https://t.co/nuVBOUpahu"
1.48E+18,"@msalembanec @LassoGuillermo #CréditoDeLasOportunidades , con bajos intereses #JuntosCumplimos ahora sí que @LassoGuillermo cumplió con su palabra la reactivación económica avanza @DonosoEcuador"
1.48E+18,"#ElOro | Ahora el gdor. @FultonSerranoG y la Jefa Política @_Aristeguieta lideran la instalación del #CoeProvincialElOro donde analizan situación #Covid_19 en la provincia y el reforzamiento de las medidas para lograr la prevención del contagio.
#JuntosLoLogramos

@LassoGuillermo https://t.co/swUz7LrDwq"
1.48E+18,"@INEN_EC Los mayores beneficiado en esta reactivación económica serán los agricultores todas esas personas que se dedican a llenar nuestros hogares de alimentos #CreditoDeLasOportunidades
#JuntosCumplimos
@LassoGuillermo si cumple
@carlosjijon
@CancilleriaEc"
1.48E+18,"@LassoGuillermo Hay 150.000 jubilados fallecidos que se han ido sin su compensación jubilar, qué esperan mentirosos para hacer efectivo la cancelación del dinero, hay dinero pero lo invierten para otro cosa. El Estado debe pagar intereses por cada año de retraso."
1.48E+18,@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol https://t.co/Ny8kFqDHCr
1.48E+18,"Sr. Presidente @LassoGuillermo este es el tipo de gente que forma parte de su bancada... Cómo puede, un asambleísta al que le pagamos todos los ecuatorianos, pensar de esta manera? Esto cruza el límite de estupidez e ignorancia https://t.co/fwSBmMahxF"
1.48E+18,@SENADI_Ecuador #CreditoDeLasOportunidades @LassoGuillermo es un hombre de palabra por eso la reactivación económica de Ecuador ya es posible #JuntosCumplimos @EcuavisaInforma @lahoraecuador
1.48E+18,"Señora Ministra @XimenaGarzon11 @LassoGuillermo en @Salud_Ec #LosRios   a @PoliciaEcuador @isspol con #COVID19  le dabn 3 días de reposo;!!  aparte d pasar casi hora y media parado para que le den un certificado médico, exponiendo a más personas al contagio. 
Que inconcebible https://t.co/ITGsLXXyVK"
1.48E+18,"@cdaponce Hizo lo mínimo que se esperaba de salud pública.

No de méritos si Lasso con CREO contribuyó a que el gobierno de Moreno prepague deuda y no atienda la salud. Richard Martínez cuota de @LassoGuillermo 

Ls casos por las nubes, porque Lasso prefiere el mercado que la salud."
1.48E+18,"@LassoGuillermo @BanEcuadorBP Chii.. PURA labia más la publicidad que en la práctica la realidad..
Este gobierno es pura pantalla figureti y nada de nada..
Que pena mi país creí en este gobierno.. me estoy dando cuenta que me equivoque.. lo acepto .
Espero cambien mi criterio con realidades no con publicidad"
1.48E+18,"Es el colmo !!

Mauro Andino, Pamela Aguirre, Pablo Dávalos y otros contra @LassoGuillermo por qué lo evidencia, enfrenta solito al JOKER IZA en su violento, internacional plan de desestabilización para acabar con la democracia.

Les recuerdo Batman siempre gana. @raguilarandrade https://t.co/CfPn8wARYW"
1.48E+18,"@carlamoralesc @LassoGuillermo #Correa #Mameluco atacó verdaderamente los derechos de miles de personas, y ahí si bien gracias!!!  Nadie protestaba que yo recuerde. Sólo indígenas y médicos le hicieron frente muchas veces."
1.48E+18,"@AlexandraVelaP #JuntosCumplimos junto a @LassoGuillermo por un mejor pais y un mejor futuro, vamos por la reactivación económica. @AlexandraVelaP #CreditoDeLasOportunidades"
1.48E+18,"¡Buen día a todos!  Hoy de forma telemática lidero el #CoeProvincialElOro en donde analizamos la situación #Covid_19 en la provincia y el reforzamiento de las medidas para lograr la prevención del contagio de nuestra población.

#JuntosLoLogramos

@LassoGuillermo
@ABorreroVega https://t.co/xFq6ZYRFh0"
1.48E+18,"@SENADI_Ecuador Todos sus objetivos se han logrado gracias a la perseverancia y a la gana de sacarnos a salir adelante agradecemos todo su esfuerzo presidente  @LassoGuillermo que que la reactivación económica va a ser todo un éxito
#CreditoDeLasOportunidades
#JuntosCumplimos
@MMontalvoEC"
1.48E+18,"@LoloMino @LassoGuillermo @CREOEcuador Realmente no entiendo como lo soportó a este señor cuando ambos eran columnistas de opinión. La señora Pabón no es de mi agrado pero el comentario de este sujeto está fuera de lugar, desde hace rato el hombre está fuera de lugar."
1.48E+18,Pordioseros con garrote llamaba mi abuelita. El hijo de @diegooquendo nombrado por este gobierno para la UNESCO solicita a un pana en Paris que le consiga una “MANSIÓN” para poder hospedarse. Señor presidente @LassoGuillermo por dios deje de llenarse de estos colaboradores
1.48E+18,"@msalembanec #CréditoDeLasOportunidades para que todos los microempresarios empecemos con la  reactivación económica , ya generar fuentes de trabajo #JuntosCumplimos  @LassoGuillermo lo hizo posible ."
1.48E+18,"@CFN_ECUADOR @LassoGuillermo ha demostrado su compromiso con el pueblo, en este momento preocupándose por la reactivación económica de Ecuador y cumpliendo sus promesas #JuntosCumplimos #CreditoDeLasOportunidades @DonosoEcuador @ecuavisa"
1.48E+18,"@SRIoficialEc Qué bueno que ahora sí se fue contar con una reactivación económica con el esfuerzo de todo y el apoyo de nuestro presidente @LassoGuillermo sé que lo lograremos
#CreditoDeLasOportunidades
#JuntosCumplimos
@DonosoEcuador
@Edu_Bonilla"
1.48E+18,"@carlosoporto @diegoordonezg Con ésa lógica, para cuando presentará juicio político a @LassoGuillermo por utilizar fondos públicos para su ""viveza criolla"" de préstamos al 1%?"
1.48E+18,"@PalacioMaju @MamelaFialloFlo Esta imagen dice mucho de como están y estarán  las cosas por el apartheid sanitario ,  @LassoGuillermo Es una decepción como gobiernos, sin respeto de derechos, y libertades, ha atropellado tan callado como lo hizo Correa https://t.co/umSCJqhFiB"
1.48E+18,"@relicheandres @PichinchaGob @PaolaPabonC Excelente gestión, no importa de dónde venga. Pero cuando el beneficio es la gente eso es digno de resaltar. @LassoGuillermo  banquero ladrón así se hacen las cosas y no beneficiar a los grupos de poder"
1.48E+18,"@cavalfm @LassoGuillermo esta pensando en el bienestar de la gente que quiere trabajar para salir adelante, es una gran oportunidad estos créditos que hoy en día se otorgarán gracias a la reactivación económica de nuestro país #JuntosCumplimos #CreditoDeLasOportunidades @ABorreroVega"
1.48E+18,@LassoGuillermo #CréditoDeLasOportunidades es un avance sin duda para seguir fomentando y apostando a la reactivacion económica de nuestro país #JuntosCumplimos @LassoGuillermo
1.48E+18,"@CJudicaturaEc @Presidencia_Ec @LassoGuillermo @CIDH @CorteIDH @ONU_derechos @Declaracion @StateDept @USembassyEC @CNNEE @dw_espanol @elmundoes La JUSTICIA al Pueblo ??
El 16/07/1997 @BancoPichincha ROBO 54.800.000,oo SUCRES.
Busque JUSTICIA y Así es en ECUADOR!
Mire Video @EcuadorTV Mi Caso👇1 https://t.co/cd0cdyISO2"
1.48E+18,"@ProfHoax__ @diegooquendo @LassoGuillermo Muy cierto profe, conozco al pana"
1.48E+18,"@elgrantikotiko @bayuta63 @LassoGuillermo @BancoCentral_Ec Está bien que uno quiera luchar contra el correismo, comunistas y socialistas pero por luchar solo contra estos perros estamos callendo con otro gran problema el progresismo y la #Agenda2030 
#DictaduraSanitaria 
#NoAlPaseSanitario"
1.48E+18,@MMontalvoEC @LassoGuillermo logro la reactivación económica con el #CreditoDeLasOportunidades es algo muy grato. #JuntosCumplimos @MMontalvoEc
1.48E+18,"@INEN_EC Queremos un país lleno de oportunidades y gracias a @LassoGuillermo esto se está logrando, la reactivación económica de Ecuador será más pronto de lo que esperábamos. #JuntosCumplimos #CreditoDeLasOportunidades @EcuavisaInforma @PublicaFM"
1.48E+18,@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol Total respaldo para usted Fernando.
1.48E+18,"Sr. Presidente @LassoGuillermo  rápido olvidó sus palabras de campaña, en realidad ha olvidado algunas, pero se ha sometido al #NOM. Recuerde los juicios de #Nuremberg. Que su paso por la presidencia sea de un hombre justo y no un vendido #DictaduraSanitaria https://t.co/yYuvKQxzrQ"
1.48E+18,@Trotamu95129076 @Jhon_569 @LassoGuillermo @BancoGuayaquil Eso es lo que me preocupa ..que aun no rinde cuentas....gerealmente cuando lo hacen es ahi cuando saltan los problemas...por suerte son 200 pruebas un monto infimo
1.48E+18,ATENCIÓN CON ESTE DELINCUENTE REPRESOR Y PERSEGUIDOR DE MI FAMILIA...@LassoGuillermo @FiscaliaEcuador https://t.co/xtzJkgwIl6
1.48E+18,"@Fernando1159 @diegooquendo @LassoGuillermo Es cierto don Guillermo, habemos otros más modestos."
1.48E+18,"@IdaniaChirinos Toda la región debe elevar su protesta contra @lopezobrador_ y @alferdez 
Se debe aislar gobiernos que promueven la destrucción de la democracia
Cero tolerancia
@POTUS @IvanDuque @Almagro_OEA2015 @hrw_espanol @jguaido @jairbolsonaro @LuisLacallePou @MaritoAbdo @LassoGuillermo"
1.48E+18,@Frankmen593 @MMufali @miltonperezsh @LassoGuillermo LASSO FUERA REVOCATORIA YA
1.48E+18,"@guido_chiriboga @LassoGuillermo @CREOEcuador @jovenesCREO @BancadaAN_EC @MAURICIOSALEM72 @DonosoEcuador @XimenaGarzon11 @pradojj @GustavoManriq_M Control de  insumos agricolas, para que los préstamos concedidos, les alcancen  segu  su plan de inversion, y adecuada comercialización  de productos,...no emigraron del campo a la ciudad...También dorandoles de servicios  básicos,  co o seres humanos....AGUA"
1.48E+18,"La madre de todas las pandemias se apodera de Guayaquil, la despiadada ESPECULACIÓN.
5 papas a UN DOLAR
5 limones a UN DOLAR
4 cebollas rojas a UN DOLAR
1 piña pequeña DOS DOLARES
@goberguayasec @LassoGuillermo es en toda la ciudad, por favor ayuden a controlar este abuso."
1.48E+18,@LassoGuillermo @marcosgonzana Así es presidente #JuntosCumplimos sus promesas son  realidad y son un compromiso de sacar al país adelante y brindarnos la mejor reactivacion económica #CréditoDeLasOportunidades @LassoGuillermo @Presidencia_Ec
1.48E+18,@Lauravvra @mildcau @LassoGuillermo @SofiaAlmeidaEc @SofiaAlmeidaEc sabemos que la PSC te utiliza como le da la gana Corrupta sinvergüenza #LaMontubiaDeMocoli https://t.co/2xI46zJojL
1.48E+18,"@RecNaturalesEC @xvgGeoengineer #CréditoDeLasOportunidades #JuntosCumplimos , y la mejor noticia que nos están brindando con bajos intereses @LassoGuillermo cumple  @simoncueva"
1.48E+18,"@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol FERNANDO, DIOS ESTA CON QUIEN TIENE SED DE JUSTICIA. Y ESTOY SEGURO QUE DIOS  AL PROTEGERLO, ESTA PROTEGIENDO AL PUEBLO ECUATORIANO.."
1.48E+18,@LoydCanalEc @diegoordonezg Ese Tarupido lame 🍑 del bachiller @LassoGuillermo no va a entender....
1.48E+18,"Sr. Presidente @LassoGuillermo, la inclusión del  Gas Natural en la ecuación energética nacional debe basarse en la utilización racional del gas asociado que se quema y de Amistad que no se produce para entonces establecer % de importación. Hay que utilizar lo que la tierra da!"
1.48E+18,"Solo falta que @LassoGuillermo , salga a decir que no somos el pueblo que él se merece 😭...
El país en la re🍆 y lo único que le interesa al presidente son las personas de su círculo 😭😭😭
#LassoEsMorenoRecargado"
1.48E+18,"@GKecuador @LassoGuillermo hasta cuando sostiene  la incompetencia de @BernardaOM ? 

En donde está, da problemas: cárceles y ahora  casas de acogida, no se puede tener funcionarios que mienten ! 

La nota dice “ desde 2008 funcionaba bien y ahora NO”"
1.48E+18,"@narcymaya2 @PattyAviBoom @LassoGuillermo Los viejos decían que no es de soplar y hacer botella. Otro dicho que aplica es, no es lo mismo con guitarra que con violín. 
Sector privado y sector público son muuuy distintos, en la medida que lo entiendan podrán gobernar sabiamente."
1.48E+18,@SENADI_Ecuador Gracias @LassoGuillermo por apoyar a quién más lo necesita para que pueda salir adelante y que la reactivación económica de nuestro país sea una realidad #JuntosCumplimos #CreditoDeLasOportunidades @lahoraecuador @Polificcion
1.48E+18,Eres tú@lassoguillermo? https://t.co/VkJlufQ8lf
1.48E+18,"@TattyCanPo @LassoGuillermo Y como mas venden nuestros ""polítiqueros""?
Las empresas públicas DEBEN ser concesionadas a empresa privada, con eso te liberas de los PIPONES SUELDOS DORADOS, esta demostrado que el gobierno es INOPORANTE ADMINISTRATIVO!!"
1.48E+18,@2_feregas @AnthonyGastezzi @AP_Kost @LassoGuillermo Ya mi vida..no te me vuelvas loca...que solo te metí la puntita...🤭
1.48E+18,"Un caso cerrado hace más de 10 años por falta de pruebas, #VillavicencioMiente lo usa para tapar sus propios delitos de malversación de fondos públicos y los de @LassoGuillermo que si tiene pruebas de robo a la nación ecuatoriana. #NoMasLawfare https://t.co/Ne23koWWB2"
1.48E+18,"@LassoGuillermo Farsantes, mentirosos paguen la compensacion jubilar a los maestros con 77 años y desde 2016 sin dinero ni intereses"
1.48E+18,"Si todo esto no amerita que el #EstadoEcuatoriano y la @AsambleaEcuador @LassoGuillermo lo declare ""Héroe Nacional"" ,  a @VillaFernando_ qué otra cosa  lo ameritaría? https://t.co/WdDj4RZTCx"
1.48E+18,"@CELECEPOficial @CELEC_EP_GENSUR #CréditoDeLasOportunidades qué estaban dando el gobierno del presidente @LassoGuillermo , nos está ayudando a los emprendedores A la reactivación económica del país . #JuntosCumplimos  @TanllyVera"
1.48E+18,"Las declaraciones del Presidente @LassoGuillermo sobre los créditos al 1% ya 30 años plazo para comprar una bandeja y vender caramelos en la esquina o semáforo del país
Son un insulto para esas personas trabajadoras víctimas de la codicia empresarial Víctimas de un gobierno q ⤵️"
1.48E+18,"@elgrantikotiko @bayuta63 @LassoGuillermo @BancoCentral_Ec Mira lo que pasa en #Francia #Amsterdam los ciudadanos están colapsados por estás medidas de #DictaduraSanitaria aquí también están despertando poco a poco.

#NoALaAgenda2030 
#NoAlPaseSanitario"
1.48E+18,"@guido_chiriboga @LassoGuillermo @CREOEcuador @jovenesCREO @BancadaAN_EC @MAURICIOSALEM72 @DonosoEcuador @XimenaGarzon11 @pradojj @GustavoManriq_M Ya era tiempo, que un gobierno ponga  sus ojos en los campos... felicitaciones"
1.48E+18,"#JusticiaParaHumbertito 🙏🏼🤍 

Lee la petición y firma por favor! 
@MaJosefaCoronel @PresidentaCJ @Danku_G @CJGuayas @CJudicaturaEc @InclusionEc @FiscaliaEcuador @unicefecuador @LassoGuillermo @CynthiaViteri6

Los niños NO se tocan https://t.co/ZgGYv8IpOZ @ChangeorgLatino https://t.co/7HCQRfNwZr"
1.48E+18,@andysanz1980 @LassoGuillermo @MLAlcivar @LassoSX Muchas gracias. Estoy en Quito y totalmente sola.
1.48E+18,@SENADI_Ecuador #CreditoDeLasOportunidades gracias a la excelente labor de @LassoGuillermo la reactivación económica de nuestro país ya es un hecho #JuntosCumplimos @luisevivanco @AndresCarrion2
